tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-08-2026,06:00,25.0,Cerah,55.0,3.5
11-08-2026,07:00,25.0,Cerah,55.0,3.5
11-08-2026,08:00,25.0,Cerah,55.0,3.5
11-08-2026,09:00,25.0,Cerah,55.0,3.5
11-08-2026,10:00,25.0,Cerah,55.0,3.5
11-08-2026,11:00,29.0,Cerah,40.0,6.4
11-08-2026,12:00,29.0,Cerah,40.0,6.4
11-08-2026,13:00,29.0,Cerah,40.0,6.4
11-08-2026,14:00,27.0,Cerah,47.0,10.8
11-08-2026,15:00,27.0,Cerah,47.0,10.8
11-08-2026,16:00,27.0,Cerah,47.0,10.8
11-08-2026,17:00,23.0,Cerah,66.0,4.6
11-08-2026,18:00,23.0,Cerah,66.0,4.6
11-08-2026,19:00,23.0,Cerah,66.0,4.6
11-08-2026,20:00,20.0,Cerah,82.0,4.1
11-08-2026,21:00,20.0,Cerah,82.0,4.1
11-08-2026,22:00,20.0,Cerah,82.0,4.1
11-08-2026,23:00,20.0,Cerah,82.0,4.1
