tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
07-09-2026,00:00,21.0,Cerah Berawan,93.0,2.1
07-09-2026,01:00,21.0,Cerah Berawan,93.0,2.1
07-09-2026,02:00,21.0,Cerah Berawan,93.0,2.1
07-09-2026,03:00,20.0,Cerah Berawan,96.0,2.4
07-09-2026,04:00,20.0,Cerah Berawan,96.0,2.4
07-09-2026,05:00,20.0,Cerah Berawan,96.0,2.4
07-09-2026,06:00,22.0,Cerah,75.0,3.8
07-09-2026,07:00,22.0,Cerah,75.0,3.8
07-09-2026,08:00,22.0,Cerah,75.0,3.8
07-09-2026,09:00,28.0,Cerah,44.0,6.1
07-09-2026,10:00,28.0,Cerah,44.0,6.1
07-09-2026,11:00,28.0,Cerah,44.0,6.1
07-09-2026,12:00,31.0,Cerah,34.0,8.5
07-09-2026,13:00,31.0,Cerah,34.0,8.5
07-09-2026,14:00,31.0,Cerah,34.0,8.5
07-09-2026,15:00,26.0,Cerah,42.0,12.3
07-09-2026,16:00,26.0,Cerah,42.0,12.3
07-09-2026,17:00,26.0,Cerah,42.0,12.3
07-09-2026,18:00,21.0,Cerah,69.0,4.2
07-09-2026,19:00,21.0,Cerah,69.0,4.2
07-09-2026,20:00,21.0,Cerah,69.0,4.2
07-09-2026,21:00,20.0,Cerah,89.0,3.8
07-09-2026,22:00,20.0,Cerah,89.0,3.8
07-09-2026,23:00,20.0,Cerah,89.0,3.8
