tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
01-07-2026,00:00,16.0,Cerah,94.0,1.3
01-07-2026,01:00,16.0,Cerah,94.0,1.3
01-07-2026,02:00,16.0,Cerah,94.0,1.3
01-07-2026,03:00,16.0,Cerah Berawan,91.0,0.7
01-07-2026,04:00,16.0,Cerah Berawan,91.0,0.7
01-07-2026,05:00,16.0,Cerah Berawan,91.0,0.7
01-07-2026,06:00,20.0,Cerah,79.0,2.0
01-07-2026,07:00,20.0,Cerah,79.0,2.0
01-07-2026,08:00,20.0,Cerah,79.0,2.0
01-07-2026,09:00,26.0,Cerah Berawan,55.0,9.0
01-07-2026,10:00,26.0,Cerah Berawan,55.0,9.0
01-07-2026,11:00,26.0,Cerah Berawan,55.0,9.0
01-07-2026,12:00,27.0,Berawan,50.0,9.0
01-07-2026,13:00,27.0,Berawan,50.0,9.0
01-07-2026,14:00,27.0,Berawan,50.0,9.0
01-07-2026,15:00,24.0,Cerah Berawan,64.0,4.0
01-07-2026,16:00,24.0,Cerah Berawan,64.0,4.0
01-07-2026,17:00,24.0,Cerah Berawan,64.0,4.0
01-07-2026,18:00,20.0,Cerah Berawan,85.0,4.0
01-07-2026,19:00,20.0,Cerah Berawan,85.0,4.0
01-07-2026,20:00,20.0,Cerah Berawan,85.0,4.0
01-07-2026,21:00,19.0,Cerah Berawan,96.0,1.4
01-07-2026,22:00,19.0,Cerah Berawan,96.0,1.4
01-07-2026,23:00,19.0,Cerah Berawan,96.0,1.4
