tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
07-08-2026,10:00,30.0,Cerah,38.0,4.5
07-08-2026,11:00,30.0,Cerah,38.0,4.5
07-08-2026,12:00,30.0,Cerah,38.0,4.5
07-08-2026,13:00,30.0,Cerah,38.0,4.5
07-08-2026,14:00,30.0,Cerah,38.0,4.5
07-08-2026,15:00,26.0,Cerah,56.0,9.2
07-08-2026,16:00,26.0,Cerah,56.0,9.2
07-08-2026,17:00,26.0,Cerah,56.0,9.2
07-08-2026,18:00,23.0,Cerah,84.0,5.0
07-08-2026,19:00,23.0,Cerah,84.0,5.0
07-08-2026,20:00,23.0,Cerah,84.0,5.0
07-08-2026,21:00,20.0,Cerah,93.0,0.8
07-08-2026,22:00,20.0,Cerah,93.0,0.8
07-08-2026,23:00,20.0,Cerah,93.0,0.8
