jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.3,Sedang,21.01,+/-2.89,87.61,+/-9.91,0.0,+/-0.0,21.01,+/-2.89,27.4,0.0,72.6,0.0,0.0,0.0,2.89,9.91,0.0,2.89,9,0.7778,0.0,0.0
01:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.6,Sedang,20.62,+/-2.77,89.27,+/-7.66,0.0,+/-0.0,20.62,+/-2.77,42.9,0.0,57.1,0.0,0.0,0.0,2.77,7.66,0.0,2.77,9,0.7778,0.0,0.0
02:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.2,Sedang,20.34,+/-2.86,88.83,+/-8.15,0.0,+/-0.0,20.34,+/-2.86,27.4,47.5,25.0,0.0,0.0,0.0,2.86,8.15,0.0,2.86,9,0.7778,0.0,0.0
03:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.2,Sedang,19.99,+/-2.86,88.54,+/-7.95,0.0,+/-0.0,19.99,+/-2.86,27.4,47.5,25.0,0.0,0.0,0.0,2.86,7.95,0.0,2.86,9,0.7778,0.0,0.0
04:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.2,Sedang,19.71,+/-2.86,87.91,+/-7.78,0.0,+/-0.0,19.71,+/-2.86,27.4,47.5,25.0,0.0,0.0,0.0,2.86,7.78,0.0,2.86,9,0.7778,0.0,0.0
05:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,68.5,Sedang,19.56,+/-2.72,86.64,+/-8.1,0.0,+/-0.0,19.56,+/-2.72,27.4,32.0,40.5,0.0,0.0,0.0,2.72,8.1,0.0,2.72,9,0.7778,0.0,0.0
06:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.1,Sedang,19.52,+/-2.77,84.52,+/-8.18,0.0,+/-0.0,19.52,+/-2.77,27.4,51.1,21.4,0.0,0.0,0.0,2.77,8.18,0.0,2.77,9,0.7778,0.0,0.0
07:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,77.5,Sedang,20.82,+/-1.97,79.54,+/-7.78,0.0,+/-0.0,20.82,+/-1.97,75.0,19.1,6.0,0.0,0.0,0.0,1.97,7.78,0.0,1.97,9,0.7778,0.0,0.0
08:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,69.8,Sedang,23.4,+/-1.43,67.58,+/-8.46,0.0,+/-0.0,23.4,+/-1.43,43.4,35.2,21.4,0.0,0.0,0.0,1.43,8.46,0.0,1.43,9,0.7778,0.0,0.0
09:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.3,Sedang,25.21,+/-0.53,56.82,+/-6.49,0.0,+/-0.0,25.21,+/-0.53,58.9,35.2,6.0,0.0,0.0,0.0,0.53,6.49,0.0,0.53,9,0.7778,0.0,0.0
10:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.2,Sedang,27.32,+/-1.15,51.53,+/-7.91,0.0,+/-0.0,27.72,+/-1.84,44.3,30.7,25.0,0.0,0.0,0.0,1.15,7.91,0.0,1.84,9,0.7778,0.0,0.0
11:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.1,Sedang,28.71,+/-1.37,48.45,+/-8.34,0.0,+/-0.0,29.27,+/-2.04,28.8,30.7,40.5,0.0,0.0,0.0,1.37,8.34,0.0,2.04,9,0.7778,0.0,0.0
12:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.4,Sedang,29.59,+/-1.7,47.64,+/-8.08,0.0,+/-0.0,30.38,+/-2.22,28.8,46.2,25.0,0.0,0.0,0.0,1.7,8.08,0.0,2.22,9,0.7778,0.0,0.0
13:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.4,Sedang,30.24,+/-1.76,47.35,+/-8.0,0.0,+/-0.0,31.19,+/-2.51,28.8,46.2,25.0,0.0,0.0,0.0,1.76,8.0,0.0,2.51,9,0.7778,0.0,0.0
14:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.9,Sedang,30.77,+/-1.24,48.15,+/-8.26,0.02,+/-0.04,31.33,+/-2.39,12.8,47.5,20.6,19.1,0.0,0.0,1.24,8.26,0.04,2.39,9,0.7778,0.0,0.0
15:00,7,9.0987,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.4,Sedang,29.66,+/-1.72,50.53,+/-9.2,0.02,+/-0.04,30.73,+/-2.27,12.8,46.7,21.4,19.1,0.0,0.0,1.72,9.2,0.04,2.27,9,0.7778,0.0,0.0
16:00,9,10.8534,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,77.4,Sedang,27.81,+/-2.67,59.04,+/-13.31,0.02,+/-0.04,28.77,+/-3.27,19.9,32.6,31.5,16.0,0.0,0.0,2.67,13.31,0.04,3.27,9,1.0,33.33,180.0
17:00,9,11.1305,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,79.5,Sedang,26.69,+/-2.46,64.09,+/-12.48,0.0,+/-0.0,27.26,+/-3.23,31.3,38.0,30.7,0.0,0.0,0.0,2.46,12.48,0.0,3.23,9,1.0,20.0,120.0
18:00,9,11.8379,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,81.2,Tinggi,25.28,+/-2.26,71.0,+/-11.44,0.0,+/-0.0,25.86,+/-3.07,32.5,38.6,28.8,0.0,0.0,0.0,2.26,11.44,0.0,3.07,9,1.0,6.67,60.0
19:00,9,12.2891,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.7,Tinggi,24.04,+/-2.26,77.38,+/-10.87,0.0,+/-0.0,24.35,+/-2.93,35.0,48.7,16.3,0.0,0.0,0.0,2.26,10.87,0.0,2.93,9,1.0,0.0,0.0
20:00,9,11.8379,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.1,Tinggi,22.56,+/-1.29,81.67,+/-9.75,0.0,+/-0.0,22.56,+/-1.29,47.7,47.8,4.6,0.0,0.0,0.0,1.29,9.75,0.0,1.29,9,1.0,6.67,60.0
21:00,9,11.8379,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,89.5,Tinggi,22.05,+/-2.32,85.93,+/-8.78,0.0,+/-0.0,21.3,+/-1.35,71.2,24.3,4.6,0.0,0.0,0.0,2.32,8.78,0.0,1.35,9,1.0,6.67,60.0
22:00,9,12.2891,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,91.4,Tinggi,20.5,+/-1.16,88.62,+/-6.59,0.0,+/-0.0,20.5,+/-1.16,72.2,23.4,4.4,0.0,0.0,0.0,1.16,6.59,0.0,1.16,9,1.0,0.0,0.0
23:00,9,11.8379,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.5,Tinggi,19.96,+/-1.08,90.75,+/-4.93,0.0,+/-0.0,19.96,+/-1.08,71.3,24.1,4.6,0.0,0.0,0.0,1.08,4.93,0.0,1.08,9,1.0,6.67,60.0
