tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
06-09-2026,07:00,27.0,Cerah,43.0,9.2
06-09-2026,08:00,27.0,Cerah,43.0,9.2
06-09-2026,09:00,27.0,Cerah,43.0,9.2
06-09-2026,10:00,27.0,Cerah,43.0,9.2
06-09-2026,11:00,27.0,Cerah,43.0,9.2
06-09-2026,12:00,30.0,Cerah,37.0,7.5
06-09-2026,13:00,30.0,Cerah,37.0,7.5
06-09-2026,14:00,30.0,Cerah,37.0,7.5
06-09-2026,15:00,24.0,Cerah,59.0,11.4
06-09-2026,16:00,24.0,Cerah,59.0,11.4
06-09-2026,17:00,24.0,Cerah,59.0,11.4
06-09-2026,18:00,20.0,Cerah,78.0,7.8
06-09-2026,19:00,20.0,Cerah,78.0,7.8
06-09-2026,20:00,20.0,Cerah,78.0,7.8
06-09-2026,21:00,21.0,Cerah,83.0,3.3
06-09-2026,22:00,21.0,Cerah,83.0,3.3
06-09-2026,23:00,21.0,Cerah,83.0,3.3
