jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
01:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
02:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
03:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
04:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
05:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
06:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
07:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
08:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
09:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
10:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
11:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
12:00,0,0.0,terbatas,,,0.0,Rendah,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9,0.0,,
13:00,2,1.7723,terbatas,"BMKG,METNO",Cerah,39.3,Rendah,26.65,+/-1.88,45.14,+/-3.27,0.0,+/-0.0,26.65,+/-1.88,56.7,43.3,0.0,0.0,0.0,0.0,1.88,3.27,0.0,1.88,9,0.2222,150.0,180.0
14:00,2,2.0513,terbatas,"BMKG,METNO",Cerah Berawan,38.4,Rendah,26.94,+/-1.9,44.63,+/-3.3,0.0,+/-0.0,26.94,+/-1.9,49.0,51.0,0.0,0.0,0.0,0.0,1.9,3.3,0.0,1.9,9,0.2222,90.0,120.0
15:00,2,2.7655,terbatas,"BMKG,METNO",Cerah Berawan,39.7,Rendah,26.92,+/-1.9,44.67,+/-3.3,0.0,+/-0.0,26.92,+/-1.9,49.5,50.5,0.0,0.0,0.0,0.0,1.9,3.3,0.0,1.9,9,0.2222,30.0,60.0
16:00,2,3.2223,terbatas,"BMKG,METNO",Cerah,42.6,Rendah,26.17,+/-1.34,46.7,+/-1.49,0.0,+/-0.0,26.19,+/-1.36,56.7,43.3,0.0,0.0,0.0,0.0,1.34,1.49,0.0,1.36,9,0.2222,0.0,0.0
17:00,2,2.7655,terbatas,"BMKG,METNO",Cerah Berawan,40.6,Rendah,25.45,+/-0.45,49.51,+/-1.5,0.0,+/-0.0,25.45,+/-0.45,49.5,50.5,0.0,0.0,0.0,0.0,0.45,1.5,0.0,0.45,9,0.2222,30.0,60.0
18:00,2,2.7655,terbatas,"BMKG,METNO",Cerah Berawan,52.5,Rendah,22.06,+/-1.05,67.61,+/-4.35,0.0,+/-0.0,22.06,+/-1.05,0.0,100.0,0.0,0.0,0.0,0.0,1.05,4.35,0.0,1.05,9,0.2222,30.0,60.0
19:00,2,3.2223,terbatas,"BMKG,METNO",Cerah Berawan,53.9,Rendah,21.43,+/-0.5,71.13,+/-0.99,0.0,+/-0.0,21.43,+/-0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.5,0.99,0.0,0.5,9,0.2222,0.0,0.0
20:00,2,2.7655,terbatas,"BMKG,METNO",Cerah Berawan,53.1,Rendah,20.9,+/-0.1,74.57,+/-2.55,0.0,+/-0.0,20.9,+/-0.1,0.0,100.0,0.0,0.0,0.0,0.0,0.1,2.55,0.0,0.1,9,0.2222,30.0,60.0
21:00,2,2.7655,terbatas,"BMKG,METNO",Cerah Berawan,40.6,Rendah,20.5,+/-0.5,83.59,+/-1.4,0.0,+/-0.0,20.5,+/-0.5,49.5,50.5,0.0,0.0,0.0,0.0,0.5,1.4,0.0,0.5,9,0.2222,30.0,60.0
22:00,2,3.2223,terbatas,"BMKG,METNO",Cerah,42.9,Rendah,20.18,+/-0.94,85.74,+/-0.84,0.0,+/-0.0,20.18,+/-0.94,56.7,43.3,0.0,0.0,0.0,0.0,0.94,0.84,0.0,0.94,9,0.2222,0.0,0.0
23:00,2,2.7655,terbatas,"BMKG,METNO",Cerah Berawan,39.9,Rendah,19.59,+/-1.4,88.63,+/-3.6,0.0,+/-0.0,19.59,+/-1.4,49.5,50.5,0.0,0.0,0.0,0.0,1.4,3.6,0.0,1.4,9,0.2222,30.0,60.0
