tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
09-09-2026,07:00,27.0,Cerah,53.0,4.4
09-09-2026,08:00,27.0,Cerah,53.0,4.4
09-09-2026,09:00,27.0,Cerah,53.0,4.4
09-09-2026,10:00,27.0,Cerah,53.0,4.4
09-09-2026,11:00,27.0,Cerah,53.0,4.4
09-09-2026,12:00,26.0,Hujan Ringan,66.0,6.9
09-09-2026,13:00,26.0,Hujan Ringan,66.0,6.9
09-09-2026,14:00,26.0,Hujan Ringan,66.0,6.9
09-09-2026,15:00,24.0,Cerah,74.0,4.7
09-09-2026,16:00,24.0,Cerah,74.0,4.7
09-09-2026,17:00,24.0,Cerah,74.0,4.7
09-09-2026,18:00,22.0,Cerah Berawan,89.0,2.2
09-09-2026,19:00,22.0,Cerah Berawan,89.0,2.2
09-09-2026,20:00,22.0,Cerah Berawan,89.0,2.2
09-09-2026,21:00,21.0,Berawan,90.0,1.3
09-09-2026,22:00,21.0,Berawan,90.0,1.3
09-09-2026,23:00,21.0,Berawan,90.0,1.3
