tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-08-2026,09:00,29.0,Cerah Berawan,46.0,4.7
15-08-2026,10:00,29.0,Cerah Berawan,46.0,4.7
15-08-2026,11:00,29.0,Cerah Berawan,46.0,4.7
15-08-2026,12:00,29.0,Cerah Berawan,46.0,4.7
15-08-2026,13:00,29.0,Cerah Berawan,46.0,4.7
15-08-2026,14:00,26.0,Cerah Berawan,56.0,5.7
15-08-2026,15:00,26.0,Cerah Berawan,56.0,5.7
15-08-2026,16:00,26.0,Cerah Berawan,56.0,5.7
15-08-2026,17:00,23.0,Cerah Berawan,76.0,2.1
15-08-2026,18:00,23.0,Cerah Berawan,76.0,2.1
15-08-2026,19:00,23.0,Cerah Berawan,76.0,2.1
15-08-2026,20:00,21.0,Berawan,86.0,1.7
15-08-2026,21:00,21.0,Berawan,86.0,1.7
15-08-2026,22:00,21.0,Berawan,86.0,1.7
15-08-2026,23:00,21.0,Berawan,86.0,1.7
