tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-09-2026,07:00,29.0,Cerah Berawan,39.0,4.7
22-09-2026,08:00,29.0,Cerah Berawan,39.0,4.7
22-09-2026,09:00,29.0,Cerah Berawan,39.0,4.7
22-09-2026,10:00,29.0,Cerah Berawan,39.0,4.7
22-09-2026,11:00,29.0,Cerah Berawan,39.0,4.7
22-09-2026,12:00,29.0,Hujan Ringan,43.0,6.3
22-09-2026,13:00,29.0,Hujan Ringan,43.0,6.3
22-09-2026,14:00,29.0,Hujan Ringan,43.0,6.3
22-09-2026,15:00,26.0,Hujan Ringan,63.0,3.7
22-09-2026,16:00,26.0,Hujan Ringan,63.0,3.7
22-09-2026,17:00,26.0,Hujan Ringan,63.0,3.7
22-09-2026,18:00,24.0,Cerah,84.0,2.4
22-09-2026,19:00,24.0,Cerah,84.0,2.4
22-09-2026,20:00,24.0,Cerah,84.0,2.4
22-09-2026,21:00,21.0,Cerah,90.0,0.2
22-09-2026,22:00,21.0,Cerah,90.0,0.2
22-09-2026,23:00,21.0,Cerah,90.0,0.2
