tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-09-2026,00:00,21.0,Berawan,96.0,3.3
27-09-2026,01:00,21.0,Berawan,96.0,3.3
27-09-2026,02:00,21.0,Berawan,96.0,3.3
27-09-2026,03:00,20.0,Berawan,97.0,2.0
27-09-2026,04:00,20.0,Berawan,97.0,2.0
27-09-2026,05:00,20.0,Berawan,97.0,2.0
27-09-2026,06:00,23.0,Cerah,82.0,1.7
27-09-2026,07:00,23.0,Cerah,82.0,1.7
27-09-2026,08:00,23.0,Cerah,82.0,1.7
27-09-2026,09:00,30.0,Cerah Berawan,59.0,4.7
27-09-2026,10:00,30.0,Cerah Berawan,59.0,4.7
27-09-2026,11:00,30.0,Cerah Berawan,59.0,4.7
27-09-2026,12:00,29.0,Hujan Ringan,78.0,8.0
27-09-2026,13:00,29.0,Hujan Ringan,78.0,8.0
27-09-2026,14:00,29.0,Hujan Ringan,78.0,8.0
27-09-2026,15:00,22.0,Cerah,84.0,1.1
27-09-2026,16:00,22.0,Cerah,84.0,1.1
27-09-2026,17:00,22.0,Cerah,84.0,1.1
27-09-2026,18:00,21.0,Cerah,92.0,1.2
27-09-2026,19:00,21.0,Cerah,92.0,1.2
27-09-2026,20:00,21.0,Cerah,92.0,1.2
27-09-2026,21:00,21.0,Cerah,93.0,0.6
27-09-2026,22:00,21.0,Cerah,93.0,0.6
27-09-2026,23:00,21.0,Cerah,93.0,0.6
