tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
28-06-2026,07:00,28.0,Cerah,59.0,8.2
28-06-2026,08:00,28.0,Cerah,59.0,8.2
28-06-2026,09:00,28.0,Cerah,59.0,8.2
28-06-2026,10:00,28.0,Cerah,59.0,8.2
28-06-2026,11:00,28.0,Cerah,59.0,8.2
28-06-2026,12:00,29.0,Cerah,57.0,8.0
28-06-2026,13:00,29.0,Cerah,57.0,8.0
28-06-2026,14:00,29.0,Cerah,57.0,8.0
28-06-2026,15:00,25.0,Cerah,68.0,7.3
28-06-2026,16:00,25.0,Cerah,68.0,7.3
28-06-2026,17:00,25.0,Cerah,68.0,7.3
28-06-2026,18:00,23.0,Cerah,88.0,2.8
28-06-2026,19:00,23.0,Cerah,88.0,2.8
28-06-2026,20:00,23.0,Cerah,88.0,2.8
28-06-2026,21:00,22.0,Cerah Berawan,97.0,3.4
28-06-2026,22:00,22.0,Cerah Berawan,97.0,3.4
28-06-2026,23:00,22.0,Cerah Berawan,97.0,3.4
