tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-06-2026,00:00,20.0,Berawan,95.0,2.4
13-06-2026,01:00,20.0,Berawan,95.0,2.4
13-06-2026,02:00,20.0,Berawan,95.0,2.4
13-06-2026,03:00,20.0,Berawan,94.0,2.4
13-06-2026,04:00,20.0,Berawan,94.0,2.4
13-06-2026,05:00,20.0,Berawan,94.0,2.4
13-06-2026,06:00,21.0,Berawan,87.0,2.0
13-06-2026,07:00,21.0,Berawan,87.0,2.0
13-06-2026,08:00,21.0,Berawan,87.0,2.0
13-06-2026,09:00,23.0,Berawan,76.0,3.9
13-06-2026,10:00,23.0,Berawan,76.0,3.9
13-06-2026,11:00,23.0,Berawan,76.0,3.9
13-06-2026,12:00,25.0,Cerah Berawan,72.0,5.4
13-06-2026,13:00,25.0,Cerah Berawan,72.0,5.4
13-06-2026,14:00,25.0,Cerah Berawan,72.0,5.4
13-06-2026,15:00,24.0,Hujan Ringan,78.0,8.1
13-06-2026,16:00,24.0,Hujan Ringan,78.0,8.1
13-06-2026,17:00,24.0,Hujan Ringan,78.0,8.1
13-06-2026,18:00,21.0,Cerah Berawan,92.0,2.6
13-06-2026,19:00,21.0,Cerah Berawan,92.0,2.6
13-06-2026,20:00,21.0,Cerah Berawan,92.0,2.6
13-06-2026,21:00,20.0,Cerah Berawan,95.0,2.2
13-06-2026,22:00,20.0,Cerah Berawan,95.0,2.2
13-06-2026,23:00,20.0,Cerah Berawan,95.0,2.2
