tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-09-2026,07:00,29.0,Cerah,41.0,6.6
14-09-2026,08:00,29.0,Cerah,41.0,6.6
14-09-2026,09:00,29.0,Cerah,41.0,6.6
14-09-2026,10:00,29.0,Cerah,41.0,6.6
14-09-2026,11:00,29.0,Cerah,41.0,6.6
14-09-2026,12:00,31.0,Cerah,30.0,8.2
14-09-2026,13:00,31.0,Cerah,30.0,8.2
14-09-2026,14:00,31.0,Cerah,30.0,8.2
14-09-2026,15:00,27.0,Cerah,44.0,14.2
14-09-2026,16:00,27.0,Cerah,44.0,14.2
14-09-2026,17:00,27.0,Cerah,44.0,14.2
14-09-2026,18:00,21.0,Berawan,72.0,3.1
14-09-2026,19:00,21.0,Berawan,72.0,3.1
14-09-2026,20:00,21.0,Berawan,72.0,3.1
14-09-2026,21:00,17.0,Berawan,92.0,3.9
14-09-2026,22:00,17.0,Berawan,92.0,3.9
14-09-2026,23:00,17.0,Berawan,92.0,3.9
