tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
28-09-2026,00:00,21.0,Cerah,94.0,1.2
28-09-2026,01:00,21.0,Cerah,94.0,1.2
28-09-2026,02:00,21.0,Cerah,94.0,1.2
28-09-2026,03:00,20.0,Cerah,94.0,0.3
28-09-2026,04:00,20.0,Cerah,94.0,0.3
28-09-2026,05:00,20.0,Cerah,94.0,0.3
28-09-2026,06:00,24.0,Cerah,77.0,1.5
28-09-2026,07:00,24.0,Cerah,77.0,1.5
28-09-2026,08:00,24.0,Cerah,77.0,1.5
28-09-2026,09:00,30.0,Cerah,57.0,8.8
28-09-2026,10:00,30.0,Cerah,57.0,8.8
28-09-2026,11:00,30.0,Cerah,57.0,8.8
28-09-2026,12:00,31.0,Hujan Ringan,58.0,8.8
28-09-2026,13:00,31.0,Hujan Ringan,58.0,8.8
28-09-2026,14:00,31.0,Hujan Ringan,58.0,8.8
28-09-2026,15:00,23.0,Hujan Ringan,92.0,1.5
28-09-2026,16:00,23.0,Hujan Ringan,92.0,1.5
28-09-2026,17:00,23.0,Hujan Ringan,92.0,1.5
28-09-2026,18:00,21.0,Cerah,96.0,1.5
28-09-2026,19:00,21.0,Cerah,96.0,1.5
28-09-2026,20:00,21.0,Cerah,96.0,1.5
28-09-2026,21:00,21.0,Cerah Berawan,99.0,1.6
28-09-2026,22:00,21.0,Cerah Berawan,99.0,1.6
28-09-2026,23:00,21.0,Cerah Berawan,99.0,1.6
