tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
21-09-2026,07:00,29.0,Cerah,44.0,3.8
21-09-2026,08:00,29.0,Cerah,44.0,3.8
21-09-2026,09:00,29.0,Cerah,44.0,3.8
21-09-2026,10:00,29.0,Cerah,44.0,3.8
21-09-2026,11:00,29.0,Cerah,44.0,3.8
21-09-2026,12:00,27.0,Cerah Berawan,68.0,5.8
21-09-2026,13:00,27.0,Cerah Berawan,68.0,5.8
21-09-2026,14:00,27.0,Cerah Berawan,68.0,5.8
21-09-2026,15:00,25.0,Cerah,67.0,4.5
21-09-2026,16:00,25.0,Cerah,67.0,4.5
21-09-2026,17:00,25.0,Cerah,67.0,4.5
21-09-2026,18:00,22.0,Cerah Berawan,92.0,0.6
21-09-2026,19:00,22.0,Cerah Berawan,92.0,0.6
21-09-2026,20:00,22.0,Cerah Berawan,92.0,0.6
21-09-2026,21:00,21.0,Cerah Berawan,95.0,0.7
21-09-2026,22:00,21.0,Cerah Berawan,95.0,0.7
21-09-2026,23:00,21.0,Cerah Berawan,95.0,0.7
