tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
21-07-2026,06:00,24.0,Cerah,62.0,8.2
21-07-2026,07:00,24.0,Cerah,62.0,8.2
21-07-2026,08:00,24.0,Cerah,62.0,8.2
21-07-2026,09:00,24.0,Cerah,62.0,8.2
21-07-2026,10:00,24.0,Cerah,62.0,8.2
21-07-2026,11:00,26.0,Cerah,52.0,5.4
21-07-2026,12:00,26.0,Cerah,52.0,5.4
21-07-2026,13:00,26.0,Cerah,52.0,5.4
21-07-2026,14:00,25.0,Cerah Berawan,63.0,8.1
21-07-2026,15:00,25.0,Cerah Berawan,63.0,8.1
21-07-2026,16:00,25.0,Cerah Berawan,63.0,8.1
21-07-2026,17:00,20.0,Cerah Berawan,80.0,7.9
21-07-2026,18:00,20.0,Cerah Berawan,80.0,7.9
21-07-2026,19:00,20.0,Cerah Berawan,80.0,7.9
21-07-2026,20:00,18.0,Cerah,77.0,6.2
21-07-2026,21:00,18.0,Cerah,77.0,6.2
21-07-2026,22:00,18.0,Cerah,77.0,6.2
21-07-2026,23:00,18.0,Cerah,77.0,6.2
