tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
21-08-2026,11:00,28.0,Cerah,47.0,11.3
21-08-2026,12:00,28.0,Cerah,47.0,11.3
21-08-2026,13:00,28.0,Cerah,47.0,11.3
21-08-2026,14:00,28.0,Cerah,47.0,11.3
21-08-2026,15:00,28.0,Cerah,47.0,11.3
21-08-2026,16:00,23.0,Cerah,67.0,2.0
21-08-2026,17:00,23.0,Cerah,67.0,2.0
21-08-2026,18:00,23.0,Cerah,67.0,2.0
21-08-2026,19:00,20.0,Cerah,78.0,1.0
21-08-2026,20:00,20.0,Cerah,78.0,1.0
21-08-2026,21:00,20.0,Cerah,78.0,1.0
21-08-2026,22:00,19.0,Cerah,88.0,2.8
21-08-2026,23:00,19.0,Cerah,88.0,2.8
