tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-09-2026,07:00,27.0,Berawan,39.0,9.0
15-09-2026,08:00,27.0,Berawan,39.0,9.0
15-09-2026,09:00,27.0,Berawan,39.0,9.0
15-09-2026,10:00,27.0,Berawan,39.0,9.0
15-09-2026,11:00,27.0,Berawan,39.0,9.0
15-09-2026,12:00,29.0,Berawan,31.0,12.0
15-09-2026,13:00,29.0,Berawan,31.0,12.0
15-09-2026,14:00,29.0,Berawan,31.0,12.0
15-09-2026,15:00,26.0,Berawan,39.0,8.8
15-09-2026,16:00,26.0,Berawan,39.0,8.8
15-09-2026,17:00,26.0,Berawan,39.0,8.8
15-09-2026,18:00,20.0,Cerah,75.0,5.6
15-09-2026,19:00,20.0,Cerah,75.0,5.6
15-09-2026,20:00,20.0,Cerah,75.0,5.6
15-09-2026,21:00,18.0,Cerah,90.0,3.6
15-09-2026,22:00,18.0,Cerah,90.0,3.6
15-09-2026,23:00,18.0,Cerah,90.0,3.6
