tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-09-2026,07:00,29.0,Cerah,45.0,2.8
23-09-2026,08:00,29.0,Cerah,45.0,2.8
23-09-2026,09:00,29.0,Cerah,45.0,2.8
23-09-2026,10:00,29.0,Cerah,45.0,2.8
23-09-2026,11:00,29.0,Cerah,45.0,2.8
23-09-2026,12:00,30.0,Cerah,41.0,6.8
23-09-2026,13:00,30.0,Cerah,41.0,6.8
23-09-2026,14:00,30.0,Cerah,41.0,6.8
23-09-2026,15:00,26.0,Cerah,61.0,7.7
23-09-2026,16:00,26.0,Cerah,61.0,7.7
23-09-2026,17:00,26.0,Cerah,61.0,7.7
23-09-2026,18:00,22.0,Cerah,81.0,4.6
23-09-2026,19:00,22.0,Cerah,81.0,4.6
23-09-2026,20:00,22.0,Cerah,81.0,4.6
23-09-2026,21:00,20.0,Cerah,90.0,1.0
23-09-2026,22:00,20.0,Cerah,90.0,1.0
23-09-2026,23:00,20.0,Cerah,90.0,1.0
