tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
01-08-2026,07:00,27.0,Cerah Berawan,45.0,5.5
01-08-2026,08:00,27.0,Cerah Berawan,45.0,5.5
01-08-2026,09:00,27.0,Cerah Berawan,45.0,5.5
01-08-2026,10:00,27.0,Cerah Berawan,45.0,5.5
01-08-2026,11:00,27.0,Cerah Berawan,45.0,5.5
01-08-2026,12:00,28.0,Cerah,48.0,9.1
01-08-2026,13:00,28.0,Cerah,48.0,9.1
01-08-2026,14:00,28.0,Cerah,48.0,9.1
01-08-2026,15:00,24.0,Cerah,71.0,6.5
01-08-2026,16:00,24.0,Cerah,71.0,6.5
01-08-2026,17:00,24.0,Cerah,71.0,6.5
01-08-2026,18:00,22.0,Cerah,86.0,2.1
01-08-2026,19:00,22.0,Cerah,86.0,2.1
01-08-2026,20:00,22.0,Cerah,86.0,2.1
01-08-2026,21:00,20.0,Cerah,91.0,0.6
01-08-2026,22:00,20.0,Cerah,91.0,0.6
01-08-2026,23:00,20.0,Cerah,91.0,0.6
