tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-06-2026,00:00,17.0,Cerah Berawan,82.0,0.4
30-06-2026,01:00,17.0,Cerah Berawan,82.0,0.4
30-06-2026,02:00,15.0,Cerah,72.0,1.0
30-06-2026,03:00,15.0,Cerah,72.0,1.0
30-06-2026,04:00,15.0,Cerah,72.0,1.0
30-06-2026,05:00,16.0,Cerah,68.0,2.7
30-06-2026,06:00,16.0,Cerah,68.0,2.7
30-06-2026,07:00,16.0,Cerah,68.0,2.7
30-06-2026,08:00,24.0,Cerah,44.0,4.3
30-06-2026,09:00,24.0,Cerah,44.0,4.3
30-06-2026,10:00,24.0,Cerah,44.0,4.3
30-06-2026,11:00,28.0,Cerah,29.0,9.9
30-06-2026,12:00,28.0,Cerah,29.0,9.9
30-06-2026,13:00,28.0,Cerah,29.0,9.9
30-06-2026,14:00,27.0,Cerah,38.0,11.3
30-06-2026,15:00,27.0,Cerah,38.0,11.3
30-06-2026,16:00,27.0,Cerah,38.0,11.3
30-06-2026,17:00,21.0,Cerah,68.0,2.5
30-06-2026,18:00,21.0,Cerah,68.0,2.5
30-06-2026,19:00,21.0,Cerah,68.0,2.5
30-06-2026,20:00,18.0,Cerah,92.0,2.6
30-06-2026,21:00,18.0,Cerah,92.0,2.6
30-06-2026,22:00,18.0,Cerah,92.0,2.6
30-06-2026,23:00,18.0,Cerah,92.0,2.6
