tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-07-2026,09:00,28.0,Cerah,51.0,7.5
30-07-2026,10:00,28.0,Cerah,51.0,7.5
30-07-2026,11:00,28.0,Cerah,51.0,7.5
30-07-2026,12:00,28.0,Cerah,51.0,7.5
30-07-2026,13:00,28.0,Cerah,51.0,7.5
30-07-2026,14:00,25.0,Hujan Ringan,72.0,4.7
30-07-2026,15:00,25.0,Hujan Ringan,72.0,4.7
30-07-2026,16:00,25.0,Hujan Ringan,72.0,4.7
30-07-2026,17:00,22.0,Berawan,87.0,3.2
30-07-2026,18:00,22.0,Berawan,87.0,3.2
30-07-2026,19:00,22.0,Berawan,87.0,3.2
30-07-2026,20:00,20.0,Cerah Berawan,92.0,1.3
30-07-2026,21:00,20.0,Cerah Berawan,92.0,1.3
30-07-2026,22:00,20.0,Cerah Berawan,92.0,1.3
30-07-2026,23:00,20.0,Cerah Berawan,92.0,1.3
