tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
01-07-2026,00:00,20.0,Cerah,85.0,0.8
01-07-2026,01:00,20.0,Cerah,85.0,0.8
01-07-2026,02:00,20.0,Cerah,85.0,0.8
01-07-2026,03:00,20.0,Cerah,85.0,0.7
01-07-2026,04:00,20.0,Cerah,85.0,0.7
01-07-2026,05:00,20.0,Cerah,85.0,0.7
01-07-2026,06:00,24.0,Cerah,69.0,3.2
01-07-2026,07:00,24.0,Cerah,69.0,3.2
01-07-2026,08:00,24.0,Cerah,69.0,3.2
01-07-2026,09:00,31.0,Berawan,47.0,6.1
01-07-2026,10:00,31.0,Berawan,47.0,6.1
01-07-2026,11:00,31.0,Berawan,47.0,6.1
01-07-2026,12:00,32.0,Berawan,45.0,6.1
01-07-2026,13:00,32.0,Berawan,45.0,6.1
01-07-2026,14:00,32.0,Berawan,45.0,6.1
01-07-2026,15:00,30.0,Cerah Berawan,57.0,1.0
01-07-2026,16:00,30.0,Cerah Berawan,57.0,1.0
01-07-2026,17:00,30.0,Cerah Berawan,57.0,1.0
01-07-2026,18:00,26.0,Cerah,68.0,1.0
01-07-2026,19:00,26.0,Cerah,68.0,1.0
01-07-2026,20:00,26.0,Cerah,68.0,1.0
01-07-2026,21:00,24.0,Cerah Berawan,78.0,1.2
01-07-2026,22:00,24.0,Cerah Berawan,78.0,1.2
01-07-2026,23:00,24.0,Cerah Berawan,78.0,1.2
