tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
28-09-2026,00:00,22.0,Cerah,75.0,7.1
28-09-2026,01:00,22.0,Cerah,75.0,7.1
28-09-2026,02:00,22.0,Cerah,75.0,7.1
28-09-2026,03:00,23.0,Cerah,76.0,4.7
28-09-2026,04:00,23.0,Cerah,76.0,4.7
28-09-2026,05:00,23.0,Cerah,76.0,4.7
28-09-2026,06:00,29.0,Cerah,57.0,0.7
28-09-2026,07:00,29.0,Cerah,57.0,0.7
28-09-2026,08:00,29.0,Cerah,57.0,0.7
28-09-2026,09:00,34.0,Cerah,41.0,14.6
28-09-2026,10:00,34.0,Cerah,41.0,14.6
28-09-2026,11:00,34.0,Cerah,41.0,14.6
28-09-2026,12:00,34.0,Cerah,41.0,14.6
28-09-2026,13:00,34.0,Cerah,41.0,14.6
28-09-2026,14:00,34.0,Cerah,41.0,14.6
28-09-2026,15:00,30.0,Cerah,49.0,9.7
28-09-2026,16:00,30.0,Cerah,49.0,9.7
28-09-2026,17:00,30.0,Cerah,49.0,9.7
28-09-2026,18:00,28.0,Cerah,70.0,9.7
28-09-2026,19:00,28.0,Cerah,70.0,9.7
28-09-2026,20:00,28.0,Cerah,70.0,9.7
28-09-2026,21:00,25.0,Cerah,72.0,3.7
28-09-2026,22:00,25.0,Cerah,72.0,3.7
28-09-2026,23:00,25.0,Cerah,72.0,3.7
