tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-08-2026,05:00,30.0,Cerah Berawan,59.0,13.2
18-08-2026,06:00,30.0,Cerah Berawan,59.0,13.2
18-08-2026,07:00,30.0,Cerah Berawan,59.0,13.2
18-08-2026,08:00,30.0,Cerah Berawan,59.0,13.2
18-08-2026,09:00,30.0,Cerah Berawan,59.0,13.2
18-08-2026,10:00,33.0,Cerah,50.0,17.1
18-08-2026,11:00,33.0,Cerah,50.0,17.1
18-08-2026,12:00,33.0,Cerah,50.0,17.1
18-08-2026,13:00,32.0,Cerah,52.0,14.2
18-08-2026,14:00,32.0,Cerah,52.0,14.2
18-08-2026,15:00,32.0,Cerah,52.0,14.2
18-08-2026,16:00,29.0,Cerah,67.0,9.0
18-08-2026,17:00,29.0,Cerah,67.0,9.0
18-08-2026,18:00,29.0,Cerah,67.0,9.0
18-08-2026,19:00,27.0,Cerah,75.0,1.1
18-08-2026,20:00,27.0,Cerah,75.0,1.1
18-08-2026,21:00,27.0,Cerah,75.0,1.1
18-08-2026,22:00,26.0,Cerah Berawan,82.0,7.4
18-08-2026,23:00,26.0,Cerah Berawan,82.0,7.4
