tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-06-2026,12:00,31.0,Berawan,53.0,10.5
25-06-2026,13:00,31.0,Berawan,53.0,10.5
25-06-2026,14:00,31.0,Berawan,53.0,10.5
25-06-2026,15:00,31.0,Berawan,53.0,10.5
25-06-2026,16:00,31.0,Berawan,53.0,10.5
25-06-2026,17:00,28.0,Cerah,74.0,2.4
25-06-2026,18:00,28.0,Cerah,74.0,2.4
25-06-2026,19:00,28.0,Cerah,74.0,2.4
25-06-2026,20:00,26.0,Cerah,80.0,1.9
25-06-2026,21:00,26.0,Cerah,80.0,1.9
25-06-2026,22:00,26.0,Cerah,80.0,1.9
25-06-2026,23:00,26.0,Cerah,80.0,1.9
