tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
17-09-2026,07:00,34.0,Berawan,33.0,8.7
17-09-2026,08:00,34.0,Berawan,33.0,8.7
17-09-2026,09:00,34.0,Berawan,33.0,8.7
17-09-2026,10:00,34.0,Berawan,33.0,8.7
17-09-2026,11:00,34.0,Berawan,33.0,8.7
17-09-2026,12:00,35.0,Berawan,34.0,5.0
17-09-2026,13:00,35.0,Berawan,34.0,5.0
17-09-2026,14:00,35.0,Berawan,34.0,5.0
17-09-2026,15:00,30.0,Cerah Berawan,55.0,19.1
17-09-2026,16:00,30.0,Cerah Berawan,55.0,19.1
17-09-2026,17:00,30.0,Cerah Berawan,55.0,19.1
17-09-2026,18:00,28.0,Cerah,69.0,10.1
17-09-2026,19:00,28.0,Cerah,69.0,10.1
17-09-2026,20:00,28.0,Cerah,69.0,10.1
17-09-2026,21:00,27.0,Cerah,72.0,4.8
17-09-2026,22:00,27.0,Cerah,72.0,4.8
17-09-2026,23:00,27.0,Cerah,72.0,4.8
