tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-09-2026,07:00,34.0,Cerah,32.0,17.4
24-09-2026,08:00,34.0,Cerah,32.0,17.4
24-09-2026,09:00,34.0,Cerah,32.0,17.4
24-09-2026,10:00,34.0,Cerah,32.0,17.4
24-09-2026,11:00,34.0,Cerah,32.0,17.4
24-09-2026,12:00,34.0,Cerah,34.0,23.9
24-09-2026,13:00,34.0,Cerah,34.0,23.9
24-09-2026,14:00,34.0,Cerah,34.0,23.9
24-09-2026,15:00,30.0,Cerah,54.0,16.7
24-09-2026,16:00,30.0,Cerah,54.0,16.7
24-09-2026,17:00,30.0,Cerah,54.0,16.7
24-09-2026,18:00,28.0,Cerah Berawan,71.0,11.9
24-09-2026,19:00,28.0,Cerah Berawan,71.0,11.9
24-09-2026,20:00,28.0,Cerah Berawan,71.0,11.9
24-09-2026,21:00,27.0,Cerah Berawan,73.0,3.8
24-09-2026,22:00,27.0,Cerah Berawan,73.0,3.8
24-09-2026,23:00,27.0,Cerah Berawan,73.0,3.8
