tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-08-2026,11:00,32.0,Cerah Berawan,42.0,15.0
19-08-2026,12:00,32.0,Cerah Berawan,42.0,15.0
19-08-2026,13:00,32.0,Cerah Berawan,42.0,15.0
19-08-2026,14:00,32.0,Cerah Berawan,42.0,15.0
19-08-2026,15:00,32.0,Cerah Berawan,42.0,15.0
19-08-2026,16:00,28.0,Berawan,62.0,8.6
19-08-2026,17:00,28.0,Berawan,62.0,8.6
19-08-2026,18:00,28.0,Berawan,62.0,8.6
19-08-2026,19:00,27.0,Cerah Berawan,76.0,2.0
19-08-2026,20:00,27.0,Cerah Berawan,76.0,2.0
19-08-2026,21:00,27.0,Cerah Berawan,76.0,2.0
19-08-2026,22:00,26.0,Berawan,81.0,3.0
19-08-2026,23:00,26.0,Berawan,81.0,3.0
