tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-08-2026,09:00,34.0,Cerah,43.0,9.4
22-08-2026,10:00,34.0,Cerah,43.0,9.4
22-08-2026,11:00,34.0,Cerah,43.0,9.4
22-08-2026,12:00,34.0,Cerah,43.0,9.4
22-08-2026,13:00,34.0,Cerah,43.0,9.4
22-08-2026,14:00,32.0,Cerah,49.0,14.5
22-08-2026,15:00,32.0,Cerah,49.0,14.5
22-08-2026,16:00,32.0,Cerah,49.0,14.5
22-08-2026,17:00,28.0,Berawan,69.0,9.8
22-08-2026,18:00,28.0,Berawan,69.0,9.8
22-08-2026,19:00,28.0,Berawan,69.0,9.8
22-08-2026,20:00,27.0,Cerah,77.0,3.8
22-08-2026,21:00,27.0,Cerah,77.0,3.8
22-08-2026,22:00,27.0,Cerah,77.0,3.8
22-08-2026,23:00,27.0,Cerah,77.0,3.8
