tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-06-2026,00:00,25.0,Berawan,87.0,0.6
13-06-2026,01:00,25.0,Berawan,87.0,0.6
13-06-2026,02:00,25.0,Berawan,87.0,0.6
13-06-2026,03:00,25.0,Berawan,89.0,0.7
13-06-2026,04:00,25.0,Berawan,89.0,0.7
13-06-2026,05:00,25.0,Berawan,89.0,0.7
13-06-2026,06:00,26.0,Berawan,84.0,2.2
13-06-2026,07:00,26.0,Berawan,84.0,2.2
13-06-2026,08:00,26.0,Berawan,84.0,2.2
13-06-2026,09:00,29.0,Berawan,69.0,2.3
13-06-2026,10:00,29.0,Berawan,69.0,2.3
13-06-2026,11:00,29.0,Berawan,69.0,2.3
13-06-2026,12:00,31.0,Berawan,54.0,6.3
13-06-2026,13:00,31.0,Berawan,54.0,6.3
13-06-2026,14:00,31.0,Berawan,54.0,6.3
13-06-2026,15:00,29.0,Cerah,66.0,15.1
13-06-2026,16:00,29.0,Cerah,66.0,15.1
13-06-2026,17:00,29.0,Cerah,66.0,15.1
13-06-2026,18:00,28.0,Berawan,79.0,6.8
13-06-2026,19:00,28.0,Berawan,79.0,6.8
13-06-2026,20:00,28.0,Berawan,79.0,6.8
13-06-2026,21:00,27.0,Cerah Berawan,81.0,0.8
13-06-2026,22:00,27.0,Cerah Berawan,81.0,0.8
13-06-2026,23:00,27.0,Cerah Berawan,81.0,0.8
