tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-07-2026,09:00,34.0,Cerah,45.0,16.4
30-07-2026,10:00,34.0,Cerah,45.0,16.4
30-07-2026,11:00,34.0,Cerah,45.0,16.4
30-07-2026,12:00,34.0,Cerah,45.0,16.4
30-07-2026,13:00,34.0,Cerah,45.0,16.4
30-07-2026,14:00,31.0,Berawan,58.0,18.3
30-07-2026,15:00,31.0,Berawan,58.0,18.3
30-07-2026,16:00,31.0,Berawan,58.0,18.3
30-07-2026,17:00,28.0,Berawan,72.0,11.5
30-07-2026,18:00,28.0,Berawan,72.0,11.5
30-07-2026,19:00,28.0,Berawan,72.0,11.5
30-07-2026,20:00,27.0,Cerah Berawan,73.0,6.4
30-07-2026,21:00,27.0,Cerah Berawan,73.0,6.4
30-07-2026,22:00,27.0,Cerah Berawan,73.0,6.4
30-07-2026,23:00,27.0,Cerah Berawan,73.0,6.4
