tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-07-2026,07:00,32.0,Cerah Berawan,33.0,18.5
26-07-2026,08:00,32.0,Cerah Berawan,33.0,18.5
26-07-2026,09:00,32.0,Cerah Berawan,33.0,18.5
26-07-2026,10:00,32.0,Cerah Berawan,33.0,18.5
26-07-2026,11:00,32.0,Cerah Berawan,33.0,18.5
26-07-2026,12:00,33.0,Cerah,31.0,39.0
26-07-2026,13:00,33.0,Cerah,31.0,39.0
26-07-2026,14:00,33.0,Cerah,31.0,39.0
26-07-2026,15:00,29.0,Cerah,46.0,39.9
26-07-2026,16:00,29.0,Cerah,46.0,39.9
26-07-2026,17:00,29.0,Cerah,46.0,39.9
26-07-2026,18:00,26.0,Cerah,66.0,33.0
26-07-2026,19:00,26.0,Cerah,66.0,33.0
26-07-2026,20:00,26.0,Cerah,66.0,33.0
26-07-2026,21:00,23.0,Cerah Berawan,73.0,2.9
26-07-2026,22:00,23.0,Cerah Berawan,73.0,2.9
26-07-2026,23:00,23.0,Cerah Berawan,73.0,2.9
