tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
12-09-2026,07:00,34.0,Cerah Berawan,42.0,12.8
12-09-2026,08:00,34.0,Cerah Berawan,42.0,12.8
12-09-2026,09:00,34.0,Cerah Berawan,42.0,12.8
12-09-2026,10:00,34.0,Cerah Berawan,42.0,12.8
12-09-2026,11:00,34.0,Cerah Berawan,42.0,12.8
12-09-2026,12:00,34.0,Cerah,45.0,17.7
12-09-2026,13:00,34.0,Cerah,45.0,17.7
12-09-2026,14:00,34.0,Cerah,45.0,17.7
12-09-2026,15:00,31.0,Cerah,55.0,16.4
12-09-2026,16:00,31.0,Cerah,55.0,16.4
12-09-2026,17:00,31.0,Cerah,55.0,16.4
12-09-2026,18:00,29.0,Berawan,73.0,11.3
12-09-2026,19:00,29.0,Berawan,73.0,11.3
12-09-2026,20:00,29.0,Berawan,73.0,11.3
12-09-2026,21:00,27.0,Berawan,74.0,4.1
12-09-2026,22:00,27.0,Berawan,74.0,4.1
12-09-2026,23:00,27.0,Berawan,74.0,4.1
