tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
08-08-2026,06:00,31.0,Cerah,42.0,7.9
08-08-2026,07:00,31.0,Cerah,42.0,7.9
08-08-2026,08:00,31.0,Cerah,42.0,7.9
08-08-2026,09:00,31.0,Cerah,42.0,7.9
08-08-2026,10:00,31.0,Cerah,42.0,7.9
08-08-2026,11:00,34.0,Cerah,34.0,6.7
08-08-2026,12:00,34.0,Cerah,34.0,6.7
08-08-2026,13:00,34.0,Cerah,34.0,6.7
08-08-2026,14:00,31.0,Cerah,47.0,16.3
08-08-2026,15:00,31.0,Cerah,47.0,16.3
08-08-2026,16:00,31.0,Cerah,47.0,16.3
08-08-2026,17:00,29.0,Cerah,64.0,5.4
08-08-2026,18:00,29.0,Cerah,64.0,5.4
08-08-2026,19:00,29.0,Cerah,64.0,5.4
08-08-2026,20:00,25.0,Cerah,72.0,2.9
08-08-2026,21:00,25.0,Cerah,72.0,2.9
08-08-2026,22:00,25.0,Cerah,72.0,2.9
08-08-2026,23:00,25.0,Cerah,72.0,2.9
