tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-08-2026,11:00,33.0,Berawan,47.0,13.5
15-08-2026,12:00,33.0,Berawan,47.0,13.5
15-08-2026,13:00,33.0,Berawan,47.0,13.5
15-08-2026,14:00,33.0,Berawan,47.0,13.5
15-08-2026,15:00,33.0,Berawan,47.0,13.5
15-08-2026,16:00,29.0,Cerah Berawan,69.0,12.8
15-08-2026,17:00,29.0,Cerah Berawan,69.0,12.8
15-08-2026,18:00,29.0,Cerah Berawan,69.0,12.8
15-08-2026,19:00,28.0,Berawan,69.0,7.4
15-08-2026,20:00,28.0,Berawan,69.0,7.4
15-08-2026,21:00,28.0,Berawan,69.0,7.4
15-08-2026,22:00,26.0,Berawan,74.0,1.8
15-08-2026,23:00,26.0,Berawan,74.0,1.8
