tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-08-2026,06:00,30.0,Cerah,46.0,5.9
05-08-2026,07:00,30.0,Cerah,46.0,5.9
05-08-2026,08:00,30.0,Cerah,46.0,5.9
05-08-2026,09:00,30.0,Cerah,46.0,5.9
05-08-2026,10:00,30.0,Cerah,46.0,5.9
05-08-2026,11:00,33.0,Cerah,42.0,15.8
05-08-2026,12:00,33.0,Cerah,42.0,15.8
05-08-2026,13:00,33.0,Cerah,42.0,15.8
05-08-2026,14:00,31.0,Cerah,49.0,13.6
05-08-2026,15:00,31.0,Cerah,49.0,13.6
05-08-2026,16:00,31.0,Cerah,49.0,13.6
05-08-2026,17:00,28.0,Cerah,65.0,9.6
05-08-2026,18:00,28.0,Cerah,65.0,9.6
05-08-2026,19:00,28.0,Cerah,65.0,9.6
05-08-2026,20:00,26.0,Cerah,74.0,2.7
05-08-2026,21:00,26.0,Cerah,74.0,2.7
05-08-2026,22:00,26.0,Cerah,74.0,2.7
05-08-2026,23:00,26.0,Cerah,74.0,2.7
