jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,88.5,Tinggi,24.77,+/-0.58,77.2,+/-4.94,0.0,+/-0.0,24.77,+/-0.58,59.6,24.5,15.9,0.0,0.0,0.0,0.58,4.94,0.0,0.58,9,1.0,0.0,0.0
01:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,87.2,Tinggi,24.37,+/-0.58,77.68,+/-5.23,0.0,+/-0.0,24.37,+/-0.58,58.1,37.4,4.6,0.0,0.0,0.0,0.58,5.23,0.0,0.58,9,1.0,6.67,60.0
02:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,87.3,Tinggi,23.81,+/-0.29,78.33,+/-5.33,0.0,+/-0.0,23.81,+/-0.29,58.1,37.4,4.6,0.0,0.0,0.0,0.29,5.33,0.0,0.29,9,1.0,6.67,60.0
03:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,91.4,Tinggi,23.72,+/-0.41,78.4,+/-5.41,0.0,+/-0.0,23.72,+/-0.41,71.1,24.5,4.4,0.0,0.0,0.0,0.41,5.41,0.0,0.41,9,1.0,0.0,0.0
04:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.2,Tinggi,23.59,+/-0.4,78.18,+/-5.72,0.0,+/-0.0,23.59,+/-0.4,70.0,25.5,4.6,0.0,0.0,0.0,0.4,5.72,0.0,0.4,9,1.0,6.67,60.0
05:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.1,Tinggi,23.45,+/-0.52,77.21,+/-6.77,0.0,+/-0.0,23.45,+/-0.52,70.0,25.5,4.6,0.0,0.0,0.0,0.52,6.77,0.0,0.52,9,1.0,6.67,60.0
06:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.9,Tinggi,23.91,+/-1.19,76.5,+/-6.21,0.0,+/-0.0,23.91,+/-1.19,71.1,24.5,4.4,0.0,0.0,0.0,1.19,6.21,0.0,1.19,9,1.0,0.0,0.0
07:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.0,Tinggi,24.89,+/-0.91,72.87,+/-5.24,0.0,+/-0.0,24.57,+/-0.47,70.0,25.5,4.6,0.0,0.0,0.0,0.91,5.24,0.0,0.47,9,1.0,6.67,60.0
08:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,89.5,Tinggi,27.59,+/-1.42,63.09,+/-7.95,0.0,+/-0.0,28.67,+/-1.77,70.0,25.5,4.6,0.0,0.0,0.0,1.42,7.95,0.0,1.77,9,1.0,6.67,60.0
09:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,91.3,Tinggi,29.64,+/-1.03,56.43,+/-7.06,0.0,+/-0.0,31.43,+/-0.76,72.6,23.0,4.4,0.0,0.0,0.0,1.03,7.06,0.0,0.76,9,1.0,0.0,0.0
10:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.6,Tinggi,31.49,+/-0.43,52.67,+/-5.9,0.0,+/-0.0,33.26,+/-0.78,71.6,23.9,4.6,0.0,0.0,0.0,0.43,5.9,0.0,0.78,9,1.0,6.67,60.0
11:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.2,Tinggi,32.28,+/-1.14,49.98,+/-5.99,0.0,+/-0.0,34.81,+/-0.86,71.6,23.9,4.6,0.0,0.0,0.0,1.14,5.99,0.0,0.86,9,1.0,6.67,60.0
12:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.3,Tinggi,32.78,+/-1.13,48.71,+/-5.66,0.0,+/-0.0,35.44,+/-0.89,47.4,48.2,4.4,0.0,0.0,0.0,1.13,5.66,0.0,0.89,9,1.0,0.0,0.0
13:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.9,Tinggi,32.84,+/-1.05,49.04,+/-4.95,0.0,+/-0.0,35.67,+/-1.02,45.4,50.0,4.6,0.0,0.0,0.0,1.05,4.95,0.0,1.02,9,1.0,6.67,60.0
14:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,83.9,Tinggi,32.25,+/-0.99,52.35,+/-3.82,0.0,+/-0.0,35.43,+/-1.31,45.4,38.2,16.4,0.0,0.0,0.0,0.99,3.82,0.0,1.31,9,1.0,6.67,60.0
15:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,94.6,Tinggi,31.58,+/-0.73,55.33,+/-4.14,0.0,+/-0.0,34.88,+/-1.09,84.1,0.0,15.9,0.0,0.0,0.0,0.73,4.14,0.0,1.09,9,1.0,0.0,0.0
16:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,93.6,Tinggi,30.74,+/-0.57,59.33,+/-4.31,0.0,+/-0.0,33.77,+/-0.4,83.6,0.0,16.4,0.0,0.0,0.0,0.57,4.31,0.0,0.4,9,1.0,6.67,60.0
17:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,93.9,Tinggi,29.31,+/-0.17,66.16,+/-3.31,0.0,+/-0.0,32.28,+/-0.66,83.6,0.0,16.4,0.0,0.0,0.0,0.17,3.31,0.0,0.66,9,1.0,6.67,60.0
18:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,94.8,Tinggi,28.38,+/-0.53,71.14,+/-2.13,0.0,+/-0.0,31.11,+/-0.43,84.1,0.0,15.9,0.0,0.0,0.0,0.53,2.13,0.0,0.43,9,1.0,0.0,0.0
19:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.5,Tinggi,27.59,+/-0.89,73.88,+/-2.12,0.0,+/-0.0,31.14,+/-0.97,71.0,12.6,16.4,0.0,0.0,0.0,0.89,2.12,0.0,0.97,9,1.0,6.67,60.0
20:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,87.5,Tinggi,26.98,+/-0.98,75.02,+/-2.51,0.01,+/-0.03,28.85,+/-2.35,59.3,12.9,16.4,11.3,0.0,0.0,0.98,2.51,0.03,2.35,9,1.0,6.67,60.0
21:00,9,12.3309,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,91.9,Tinggi,26.4,+/-0.98,74.74,+/-1.99,0.01,+/-0.03,27.16,+/-1.9,73.3,11.5,4.4,10.9,0.0,0.0,0.98,1.99,0.03,1.9,9,1.0,0.0,0.0
22:00,9,11.8839,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,93.5,Tinggi,25.88,+/-1.06,74.81,+/-2.85,0.0,+/-0.0,26.31,+/-1.69,83.6,11.9,4.6,0.0,0.0,0.0,1.06,2.85,0.0,1.69,9,1.0,6.67,60.0
23:00,9,11.5263,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,92.3,Tinggi,25.42,+/-1.1,75.79,+/-3.29,0.0,+/-0.0,25.59,+/-1.41,82.0,13.3,4.7,0.0,0.0,0.0,1.1,3.29,0.0,1.41,9,1.0,13.33,120.0
