jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.7,Sedang,26.22,+/-1.07,76.67,+/-3.97,0.0,+/-0.0,25.83,+/-0.74,60.8,33.2,6.0,0.0,0.0,0.0,1.07,3.97,0.0,0.74,9,0.7778,0.0,0.0
01:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.0,Sedang,26.07,+/-0.24,75.53,+/-3.88,0.0,+/-0.0,26.07,+/-0.24,45.8,48.2,6.0,0.0,0.0,0.0,0.24,3.88,0.0,0.24,9,0.7778,0.0,0.0
02:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.9,Sedang,25.81,+/-0.07,76.02,+/-3.87,0.0,+/-0.0,25.81,+/-0.07,42.4,51.6,6.0,0.0,0.0,0.0,0.07,3.87,0.0,0.07,9,0.7778,0.0,0.0
03:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,76.4,Sedang,25.57,+/-0.19,76.68,+/-4.2,0.0,+/-0.0,25.57,+/-0.19,27.9,66.0,6.0,0.0,0.0,0.0,0.19,4.2,0.0,0.19,9,0.7778,0.0,0.0
04:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.6,Sedang,25.39,+/-0.21,76.86,+/-3.88,0.0,+/-0.0,25.39,+/-0.21,58.7,35.3,6.0,0.0,0.0,0.0,0.21,3.88,0.0,0.21,9,0.7778,0.0,0.0
05:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,76.2,Sedang,25.39,+/-1.05,76.86,+/-3.7,0.0,+/-0.0,25.04,+/-0.8,27.3,66.6,6.0,0.0,0.0,0.0,1.05,3.7,0.0,0.8,9,0.7778,0.0,0.0
06:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,79.8,Sedang,25.44,+/-1.08,76.66,+/-3.1,0.0,+/-0.0,25.12,+/-0.93,12.9,81.1,6.0,0.0,0.0,0.0,1.08,3.1,0.0,0.93,9,0.7778,0.0,0.0
07:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.6,Sedang,26.18,+/-0.78,75.73,+/-2.78,0.0,+/-0.0,27.25,+/-1.79,46.4,47.6,6.0,0.0,0.0,0.0,0.78,2.78,0.0,1.79,9,0.7778,0.0,0.0
08:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.5,Sedang,27.87,+/-0.45,68.57,+/-1.37,0.0,+/-0.0,30.35,+/-0.82,31.4,30.7,37.9,0.0,0.0,0.0,0.45,1.37,0.0,0.82,9,0.7778,0.0,0.0
09:00,7,8.9922,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.1,Sedang,29.55,+/-0.72,61.13,+/-1.55,0.0,+/-0.0,32.42,+/-0.98,12.9,49.2,37.9,0.0,0.0,0.0,0.72,1.55,0.0,0.98,9,0.7778,0.0,0.0
