tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-09-2026,07:00,34.0,Cerah,29.0,19.6
13-09-2026,08:00,34.0,Cerah,29.0,19.6
13-09-2026,09:00,34.0,Cerah,29.0,19.6
13-09-2026,10:00,34.0,Cerah,29.0,19.6
13-09-2026,11:00,34.0,Cerah,29.0,19.6
13-09-2026,12:00,34.0,Cerah,32.0,20.7
13-09-2026,13:00,34.0,Cerah,32.0,20.7
13-09-2026,14:00,34.0,Cerah,32.0,20.7
13-09-2026,15:00,30.0,Cerah,55.0,17.7
13-09-2026,16:00,30.0,Cerah,55.0,17.7
13-09-2026,17:00,30.0,Cerah,55.0,17.7
13-09-2026,18:00,28.0,Berawan,72.0,7.6
13-09-2026,19:00,28.0,Berawan,72.0,7.6
13-09-2026,20:00,28.0,Berawan,72.0,7.6
13-09-2026,21:00,25.0,Cerah Berawan,73.0,3.3
13-09-2026,22:00,25.0,Cerah Berawan,73.0,3.3
13-09-2026,23:00,25.0,Cerah Berawan,73.0,3.3
