tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-06-2026,12:00,31.0,Cerah,52.0,12.5
26-06-2026,13:00,31.0,Cerah,52.0,12.5
26-06-2026,14:00,31.0,Cerah,52.0,12.5
26-06-2026,15:00,31.0,Cerah,52.0,12.5
26-06-2026,16:00,31.0,Cerah,52.0,12.5
26-06-2026,17:00,28.0,Cerah,73.0,5.7
26-06-2026,18:00,28.0,Cerah,73.0,5.7
26-06-2026,19:00,28.0,Cerah,73.0,5.7
26-06-2026,20:00,27.0,Cerah,79.0,2.5
26-06-2026,21:00,27.0,Cerah,79.0,2.5
26-06-2026,22:00,27.0,Cerah,79.0,2.5
26-06-2026,23:00,27.0,Cerah,79.0,2.5
