jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,5,7.5034,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,74.0,Sedang,24.16,+/-0.48,79.78,+/-3.63,0.0,+/-0.0,24.16,+/-0.48,100.0,0.0,0.0,0.0,0.0,0.0,0.48,3.63,0.0,0.48,9,0.5556,0.0,0.0
01:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,73.3,Sedang,23.8,+/-0.38,80.49,+/-2.79,0.0,+/-0.0,23.8,+/-0.38,100.0,0.0,0.0,0.0,0.0,0.0,0.38,2.79,0.0,0.38,9,0.5556,12.0,60.0
02:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,68.1,Sedang,23.37,+/-0.38,80.65,+/-2.84,0.0,+/-0.0,23.37,+/-0.38,79.3,20.7,0.0,0.0,0.0,0.0,0.38,2.84,0.0,0.38,9,0.5556,12.0,60.0
03:00,5,7.5034,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,69.2,Sedang,23.21,+/-0.44,80.64,+/-3.2,0.0,+/-0.0,23.21,+/-0.44,80.5,19.5,0.0,0.0,0.0,0.0,0.44,3.2,0.0,0.44,9,0.5556,0.0,0.0
04:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,68.0,Sedang,23.14,+/-0.56,79.72,+/-3.62,0.0,+/-0.0,23.14,+/-0.56,79.3,20.7,0.0,0.0,0.0,0.0,0.56,3.62,0.0,0.56,9,0.5556,12.0,60.0
05:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,68.4,Sedang,22.84,+/-0.16,79.98,+/-1.19,0.0,+/-0.0,22.84,+/-0.16,79.3,20.7,0.0,0.0,0.0,0.0,0.16,1.19,0.0,0.16,9,0.5556,12.0,60.0
06:00,5,7.5034,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,69.1,Sedang,23.06,+/-0.57,78.72,+/-3.24,0.0,+/-0.0,23.06,+/-0.57,80.5,19.5,0.0,0.0,0.0,0.0,0.57,3.24,0.0,0.57,9,0.5556,0.0,0.0
07:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,68.0,Sedang,23.91,+/-0.65,75.61,+/-3.31,0.0,+/-0.0,23.91,+/-0.65,79.3,20.7,0.0,0.0,0.0,0.0,0.65,3.31,0.0,0.65,9,0.5556,12.0,60.0
08:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,67.1,Sedang,26.93,+/-1.58,62.5,+/-8.53,0.0,+/-0.0,27.41,+/-1.97,79.3,20.7,0.0,0.0,0.0,0.0,1.58,8.53,0.0,1.97,9,0.5556,12.0,60.0
09:00,5,7.5034,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,73.8,Sedang,28.98,+/-0.94,55.92,+/-3.82,0.0,+/-0.0,30.12,+/-1.34,100.0,0.0,0.0,0.0,0.0,0.0,0.94,3.82,0.0,1.34,9,0.5556,0.0,0.0
10:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,68.5,Sedang,30.22,+/-0.45,47.15,+/-4.17,0.0,+/-0.0,30.74,+/-0.36,81.2,18.8,0.0,0.0,0.0,0.0,0.45,4.17,0.0,0.36,9,0.5556,12.0,60.0
11:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah,63.2,Sedang,32.2,+/-0.67,41.76,+/-4.35,0.0,+/-0.0,32.95,+/-1.37,60.5,39.5,0.0,0.0,0.0,0.0,0.67,4.35,0.0,1.37,9,0.5556,12.0,60.0
12:00,5,7.5034,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah Berawan,63.9,Sedang,32.8,+/-0.59,40.53,+/-2.87,0.0,+/-0.0,32.83,+/-0.29,40.6,59.4,0.0,0.0,0.0,0.0,0.59,2.87,0.0,0.29,9,0.5556,0.0,0.0
13:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah Berawan,63.9,Sedang,32.85,+/-0.2,39.85,+/-0.23,0.0,+/-0.0,33.92,+/-1.09,38.6,61.4,0.0,0.0,0.0,0.0,0.2,0.23,0.0,1.09,9,0.5556,12.0,60.0
14:00,5,7.0798,cukup,"BMKG,ECMWF,GFS,ICON,METNO",Cerah Berawan,64.1,Sedang,32.67,+/-0.37,40.45,+/-1.56,0.0,+/-0.0,33.93,+/-1.36,0.0,63.0,37.0,0.0,0.0,0.0,0.37,1.56,0.0,1.36,9,0.5556,12.0,60.0
