tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-09-2026,07:00,35.0,Cerah,36.0,15.1
25-09-2026,08:00,35.0,Cerah,36.0,15.1
25-09-2026,09:00,35.0,Cerah,36.0,15.1
25-09-2026,10:00,35.0,Cerah,36.0,15.1
25-09-2026,11:00,35.0,Cerah,36.0,15.1
25-09-2026,12:00,34.0,Cerah,35.0,43.7
25-09-2026,13:00,34.0,Cerah,35.0,43.7
25-09-2026,14:00,34.0,Cerah,35.0,43.7
25-09-2026,15:00,30.0,Cerah,57.0,37.1
25-09-2026,16:00,30.0,Cerah,57.0,37.1
25-09-2026,17:00,30.0,Cerah,57.0,37.1
25-09-2026,18:00,29.0,Cerah,68.0,10.6
25-09-2026,19:00,29.0,Cerah,68.0,10.6
25-09-2026,20:00,29.0,Cerah,68.0,10.6
25-09-2026,21:00,28.0,Cerah,75.0,3.3
25-09-2026,22:00,28.0,Cerah,75.0,3.3
25-09-2026,23:00,28.0,Cerah,75.0,3.3
