tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-06-2026,07:00,31.0,Cerah,54.0,3.3
23-06-2026,08:00,31.0,Cerah,54.0,3.3
23-06-2026,09:00,31.0,Cerah,54.0,3.3
23-06-2026,10:00,31.0,Cerah,54.0,3.3
23-06-2026,11:00,31.0,Cerah,54.0,3.3
23-06-2026,12:00,32.0,Cerah,55.0,13.4
23-06-2026,13:00,32.0,Cerah,55.0,13.4
23-06-2026,14:00,32.0,Cerah,55.0,13.4
23-06-2026,15:00,29.0,Cerah Berawan,65.0,10.7
23-06-2026,16:00,29.0,Cerah Berawan,65.0,10.7
23-06-2026,17:00,29.0,Cerah Berawan,65.0,10.7
23-06-2026,18:00,27.0,Berawan,80.0,6.0
23-06-2026,19:00,27.0,Berawan,80.0,6.0
23-06-2026,20:00,27.0,Berawan,80.0,6.0
23-06-2026,21:00,25.0,Cerah,86.0,2.1
23-06-2026,22:00,25.0,Cerah,86.0,2.1
23-06-2026,23:00,25.0,Cerah,86.0,2.1
