tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-07-2026,07:00,32.0,Cerah,44.0,9.5
23-07-2026,08:00,32.0,Cerah,44.0,9.5
23-07-2026,09:00,32.0,Cerah,44.0,9.5
23-07-2026,10:00,32.0,Cerah,44.0,9.5
23-07-2026,11:00,32.0,Cerah,44.0,9.5
23-07-2026,12:00,34.0,Cerah,38.0,7.6
23-07-2026,13:00,34.0,Cerah,38.0,7.6
23-07-2026,14:00,34.0,Cerah,38.0,7.6
23-07-2026,15:00,30.0,Cerah,48.0,9.6
23-07-2026,16:00,30.0,Cerah,48.0,9.6
23-07-2026,17:00,30.0,Cerah,48.0,9.6
23-07-2026,18:00,27.0,Cerah,60.0,1.2
23-07-2026,19:00,27.0,Cerah,60.0,1.2
23-07-2026,20:00,27.0,Cerah,60.0,1.2
23-07-2026,21:00,25.0,Cerah,69.0,3.1
23-07-2026,22:00,25.0,Cerah,69.0,3.1
23-07-2026,23:00,25.0,Cerah,69.0,3.1
