tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-09-2026,07:00,35.0,Cerah Berawan,27.0,7.5
15-09-2026,08:00,35.0,Cerah Berawan,27.0,7.5
15-09-2026,09:00,35.0,Cerah Berawan,27.0,7.5
15-09-2026,10:00,35.0,Cerah Berawan,27.0,7.5
15-09-2026,11:00,35.0,Cerah Berawan,27.0,7.5
15-09-2026,12:00,35.0,Cerah Berawan,28.0,21.9
15-09-2026,13:00,35.0,Cerah Berawan,28.0,21.9
15-09-2026,14:00,35.0,Cerah Berawan,28.0,21.9
15-09-2026,15:00,31.0,Berawan,39.0,35.6
15-09-2026,16:00,31.0,Berawan,39.0,35.6
15-09-2026,17:00,31.0,Berawan,39.0,35.6
15-09-2026,18:00,28.0,Cerah,60.0,4.4
15-09-2026,19:00,28.0,Cerah,60.0,4.4
15-09-2026,20:00,28.0,Cerah,60.0,4.4
15-09-2026,21:00,26.0,Cerah,69.0,1.3
15-09-2026,22:00,26.0,Cerah,69.0,1.3
15-09-2026,23:00,26.0,Cerah,69.0,1.3
