tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-09-2026,07:00,34.0,Cerah,36.0,4.9
18-09-2026,08:00,34.0,Cerah,36.0,4.9
18-09-2026,09:00,34.0,Cerah,36.0,4.9
18-09-2026,10:00,34.0,Cerah,36.0,4.9
18-09-2026,11:00,34.0,Cerah,36.0,4.9
18-09-2026,12:00,34.0,Cerah,40.0,16.7
18-09-2026,13:00,34.0,Cerah,40.0,16.7
18-09-2026,14:00,34.0,Cerah,40.0,16.7
18-09-2026,15:00,30.0,Cerah,62.0,15.3
18-09-2026,16:00,30.0,Cerah,62.0,15.3
18-09-2026,17:00,30.0,Cerah,62.0,15.3
18-09-2026,18:00,26.0,Cerah,91.0,2.6
18-09-2026,19:00,26.0,Cerah,91.0,2.6
18-09-2026,20:00,26.0,Cerah,91.0,2.6
18-09-2026,21:00,26.0,Cerah,90.0,4.5
18-09-2026,22:00,26.0,Cerah,90.0,4.5
18-09-2026,23:00,26.0,Cerah,90.0,4.5
