tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
29-08-2026,10:00,32.0,Cerah,39.0,16.8
29-08-2026,11:00,32.0,Cerah,39.0,16.8
29-08-2026,12:00,32.0,Cerah,39.0,16.8
29-08-2026,13:00,32.0,Cerah,39.0,16.8
29-08-2026,14:00,32.0,Cerah,39.0,16.8
29-08-2026,15:00,29.0,Cerah,50.0,14.8
29-08-2026,16:00,29.0,Cerah,50.0,14.8
29-08-2026,17:00,29.0,Cerah,50.0,14.8
29-08-2026,18:00,27.0,Cerah,67.0,9.0
29-08-2026,19:00,27.0,Cerah,67.0,9.0
29-08-2026,20:00,27.0,Cerah,67.0,9.0
29-08-2026,21:00,25.0,Cerah,72.0,3.2
29-08-2026,22:00,25.0,Cerah,72.0,3.2
29-08-2026,23:00,25.0,Cerah,72.0,3.2
