tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-09-2026,07:00,34.0,Cerah,37.0,12.6
26-09-2026,08:00,34.0,Cerah,37.0,12.6
26-09-2026,09:00,34.0,Cerah,37.0,12.6
26-09-2026,10:00,34.0,Cerah,37.0,12.6
26-09-2026,11:00,34.0,Cerah,37.0,12.6
26-09-2026,12:00,33.0,Cerah,40.0,17.7
26-09-2026,13:00,33.0,Cerah,40.0,17.7
26-09-2026,14:00,33.0,Cerah,40.0,17.7
26-09-2026,15:00,31.0,Cerah,48.0,15.5
26-09-2026,16:00,31.0,Cerah,48.0,15.5
26-09-2026,17:00,31.0,Cerah,48.0,15.5
26-09-2026,18:00,28.0,Cerah,65.0,7.2
26-09-2026,19:00,28.0,Cerah,65.0,7.2
26-09-2026,20:00,28.0,Cerah,65.0,7.2
26-09-2026,21:00,26.0,Cerah,76.0,4.4
26-09-2026,22:00,26.0,Cerah,76.0,4.4
26-09-2026,23:00,26.0,Cerah,76.0,4.4
