tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-08-2026,09:00,34.0,Cerah,36.0,8.3
14-08-2026,10:00,34.0,Cerah,36.0,8.3
14-08-2026,11:00,34.0,Cerah,36.0,8.3
14-08-2026,12:00,34.0,Cerah,36.0,8.3
14-08-2026,13:00,34.0,Cerah,36.0,8.3
14-08-2026,14:00,32.0,Cerah,50.0,17.3
14-08-2026,15:00,32.0,Cerah,50.0,17.3
14-08-2026,16:00,32.0,Cerah,50.0,17.3
14-08-2026,17:00,28.0,Cerah,66.0,5.3
14-08-2026,18:00,28.0,Cerah,66.0,5.3
14-08-2026,19:00,28.0,Cerah,66.0,5.3
14-08-2026,20:00,26.0,Cerah,72.0,2.6
14-08-2026,21:00,26.0,Cerah,72.0,2.6
14-08-2026,22:00,26.0,Cerah,72.0,2.6
14-08-2026,23:00,26.0,Cerah,72.0,2.6
