tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
08-09-2026,05:00,31.0,Cerah,45.0,8.5
08-09-2026,06:00,31.0,Cerah,45.0,8.5
08-09-2026,07:00,31.0,Cerah,45.0,8.5
08-09-2026,08:00,31.0,Cerah,45.0,8.5
08-09-2026,09:00,31.0,Cerah,45.0,8.5
08-09-2026,10:00,35.0,Cerah,34.0,5.1
08-09-2026,11:00,35.0,Cerah,34.0,5.1
08-09-2026,12:00,35.0,Cerah,34.0,5.1
08-09-2026,13:00,34.0,Cerah,41.0,17.8
08-09-2026,14:00,34.0,Cerah,41.0,17.8
08-09-2026,15:00,34.0,Cerah,41.0,17.8
08-09-2026,16:00,29.0,Cerah,60.0,6.1
08-09-2026,17:00,29.0,Cerah,60.0,6.1
08-09-2026,18:00,29.0,Cerah,60.0,6.1
08-09-2026,19:00,28.0,Cerah,62.0,3.8
08-09-2026,20:00,28.0,Cerah,62.0,3.8
08-09-2026,21:00,28.0,Cerah,62.0,3.8
08-09-2026,22:00,27.0,Cerah,68.0,1.3
08-09-2026,23:00,27.0,Cerah,68.0,1.3
