tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-08-2026,05:00,30.0,Cerah Berawan,48.0,4.4
23-08-2026,06:00,30.0,Cerah Berawan,48.0,4.4
23-08-2026,07:00,30.0,Cerah Berawan,48.0,4.4
23-08-2026,08:00,30.0,Cerah Berawan,48.0,4.4
23-08-2026,09:00,30.0,Cerah Berawan,48.0,4.4
23-08-2026,10:00,34.0,Cerah,42.0,12.3
23-08-2026,11:00,34.0,Cerah,42.0,12.3
23-08-2026,12:00,34.0,Cerah,42.0,12.3
23-08-2026,13:00,33.0,Cerah,47.0,12.1
23-08-2026,14:00,33.0,Cerah,47.0,12.1
23-08-2026,15:00,33.0,Cerah,47.0,12.1
23-08-2026,16:00,29.0,Cerah,66.0,11.8
23-08-2026,17:00,29.0,Cerah,66.0,11.8
23-08-2026,18:00,29.0,Cerah,66.0,11.8
23-08-2026,19:00,28.0,Cerah,70.0,4.9
23-08-2026,20:00,28.0,Cerah,70.0,4.9
23-08-2026,21:00,28.0,Cerah,70.0,4.9
23-08-2026,22:00,26.0,Cerah,78.0,0.6
23-08-2026,23:00,26.0,Cerah,78.0,0.6
