tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-09-2026,07:00,35.0,Cerah,34.0,6.0
19-09-2026,08:00,35.0,Cerah,34.0,6.0
19-09-2026,09:00,35.0,Cerah,34.0,6.0
19-09-2026,10:00,35.0,Cerah,34.0,6.0
19-09-2026,11:00,35.0,Cerah,34.0,6.0
19-09-2026,12:00,34.0,Cerah,43.0,15.7
19-09-2026,13:00,34.0,Cerah,43.0,15.7
19-09-2026,14:00,34.0,Cerah,43.0,15.7
19-09-2026,15:00,30.0,Cerah,58.0,16.7
19-09-2026,16:00,30.0,Cerah,58.0,16.7
19-09-2026,17:00,30.0,Cerah,58.0,16.7
19-09-2026,18:00,29.0,Berawan,64.0,5.1
19-09-2026,19:00,29.0,Berawan,64.0,5.1
19-09-2026,20:00,29.0,Berawan,64.0,5.1
19-09-2026,21:00,27.0,Berawan,70.0,0.6
19-09-2026,22:00,27.0,Berawan,70.0,0.6
19-09-2026,23:00,27.0,Berawan,70.0,0.6
