tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-07-2026,07:00,32.0,Cerah,41.0,7.7
24-07-2026,08:00,32.0,Cerah,41.0,7.7
24-07-2026,09:00,32.0,Cerah,41.0,7.7
24-07-2026,10:00,32.0,Cerah,41.0,7.7
24-07-2026,11:00,32.0,Cerah,41.0,7.7
24-07-2026,12:00,34.0,Cerah,34.0,37.0
24-07-2026,13:00,34.0,Cerah,34.0,37.0
24-07-2026,14:00,34.0,Cerah,34.0,37.0
24-07-2026,15:00,30.0,Cerah,45.0,37.5
24-07-2026,16:00,30.0,Cerah,45.0,37.5
24-07-2026,17:00,30.0,Cerah,45.0,37.5
24-07-2026,18:00,26.0,Cerah,59.0,30.0
24-07-2026,19:00,26.0,Cerah,59.0,30.0
24-07-2026,20:00,26.0,Cerah,59.0,30.0
24-07-2026,21:00,24.0,Cerah,69.0,1.7
24-07-2026,22:00,24.0,Cerah,69.0,1.7
24-07-2026,23:00,24.0,Cerah,69.0,1.7
