tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
09-09-2026,07:00,34.0,Cerah,40.0,8.2
09-09-2026,08:00,34.0,Cerah,40.0,8.2
09-09-2026,09:00,34.0,Cerah,40.0,8.2
09-09-2026,10:00,34.0,Cerah,40.0,8.2
09-09-2026,11:00,34.0,Cerah,40.0,8.2
09-09-2026,12:00,34.0,Hujan Ringan,43.0,7.6
09-09-2026,13:00,34.0,Hujan Ringan,43.0,7.6
09-09-2026,14:00,34.0,Hujan Ringan,43.0,7.6
09-09-2026,15:00,30.0,Cerah,59.0,15.2
09-09-2026,16:00,30.0,Cerah,59.0,15.2
09-09-2026,17:00,30.0,Cerah,59.0,15.2
09-09-2026,18:00,28.0,Cerah Berawan,72.0,11.8
09-09-2026,19:00,28.0,Cerah Berawan,72.0,11.8
09-09-2026,20:00,28.0,Cerah Berawan,72.0,11.8
09-09-2026,21:00,27.0,Cerah,74.0,6.7
09-09-2026,22:00,27.0,Cerah,74.0,6.7
09-09-2026,23:00,27.0,Cerah,74.0,6.7
