tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-09-2026,07:00,35.0,Cerah Berawan,34.0,8.1
22-09-2026,08:00,35.0,Cerah Berawan,34.0,8.1
22-09-2026,09:00,35.0,Cerah Berawan,34.0,8.1
22-09-2026,10:00,35.0,Cerah Berawan,34.0,8.1
22-09-2026,11:00,35.0,Cerah Berawan,34.0,8.1
22-09-2026,12:00,35.0,Cerah Berawan,37.0,15.8
22-09-2026,13:00,35.0,Cerah Berawan,37.0,15.8
22-09-2026,14:00,35.0,Cerah Berawan,37.0,15.8
22-09-2026,15:00,31.0,Cerah,50.0,14.2
22-09-2026,16:00,31.0,Cerah,50.0,14.2
22-09-2026,17:00,31.0,Cerah,50.0,14.2
22-09-2026,18:00,29.0,Cerah,65.0,7.1
22-09-2026,19:00,29.0,Cerah,65.0,7.1
22-09-2026,20:00,29.0,Cerah,65.0,7.1
22-09-2026,21:00,28.0,Cerah,70.0,3.5
22-09-2026,22:00,28.0,Cerah,70.0,3.5
22-09-2026,23:00,28.0,Cerah,70.0,3.5
