tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-07-2026,11:00,32.0,Cerah,40.0,17.3
27-07-2026,12:00,32.0,Cerah,40.0,17.3
27-07-2026,13:00,32.0,Cerah,40.0,17.3
27-07-2026,14:00,32.0,Cerah,40.0,17.3
27-07-2026,15:00,32.0,Cerah,40.0,17.3
27-07-2026,16:00,28.0,Cerah,62.0,8.4
27-07-2026,17:00,28.0,Cerah,62.0,8.4
27-07-2026,18:00,28.0,Cerah,62.0,8.4
27-07-2026,19:00,26.0,Cerah,74.0,1.7
27-07-2026,20:00,26.0,Cerah,74.0,1.7
27-07-2026,21:00,26.0,Cerah,74.0,1.7
27-07-2026,22:00,24.0,Berawan,78.0,4.6
27-07-2026,23:00,24.0,Berawan,78.0,4.6
