tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-08-2026,09:00,34.0,Cerah,44.0,15.1
26-08-2026,10:00,34.0,Cerah,44.0,15.1
26-08-2026,11:00,34.0,Cerah,44.0,15.1
26-08-2026,12:00,34.0,Cerah,44.0,15.1
26-08-2026,13:00,34.0,Cerah,44.0,15.1
26-08-2026,14:00,31.0,Cerah,54.0,15.2
26-08-2026,15:00,31.0,Cerah,54.0,15.2
26-08-2026,16:00,31.0,Cerah,54.0,15.2
26-08-2026,17:00,28.0,Cerah,70.0,10.2
26-08-2026,18:00,28.0,Cerah,70.0,10.2
26-08-2026,19:00,28.0,Cerah,70.0,10.2
26-08-2026,20:00,27.0,Cerah,72.0,4.0
26-08-2026,21:00,27.0,Cerah,72.0,4.0
26-08-2026,22:00,27.0,Cerah,72.0,4.0
26-08-2026,23:00,27.0,Cerah,72.0,4.0
