tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
10-08-2026,08:00,28.0,Cerah,40.0,19.4
10-08-2026,09:00,28.0,Cerah,40.0,19.4
10-08-2026,10:00,28.0,Cerah,40.0,19.4
10-08-2026,11:00,28.0,Cerah,40.0,19.4
10-08-2026,12:00,28.0,Cerah,40.0,19.4
10-08-2026,13:00,27.0,Cerah Berawan,51.0,13.3
10-08-2026,14:00,27.0,Cerah Berawan,51.0,13.3
10-08-2026,15:00,27.0,Cerah Berawan,51.0,13.3
10-08-2026,16:00,24.0,Cerah,64.0,8.2
10-08-2026,17:00,24.0,Cerah,64.0,8.2
10-08-2026,18:00,24.0,Cerah,64.0,8.2
10-08-2026,19:00,21.0,Cerah,78.0,4.6
10-08-2026,20:00,21.0,Cerah,78.0,4.6
10-08-2026,21:00,21.0,Cerah,78.0,4.6
10-08-2026,22:00,18.0,Cerah,89.0,2.7
10-08-2026,23:00,18.0,Cerah,89.0,2.7
