tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
29-08-2026,10:00,29.0,Cerah Berawan,37.0,11.2
29-08-2026,11:00,29.0,Cerah Berawan,37.0,11.2
29-08-2026,12:00,29.0,Cerah Berawan,37.0,11.2
29-08-2026,13:00,29.0,Cerah Berawan,37.0,11.2
29-08-2026,14:00,29.0,Cerah Berawan,37.0,11.2
29-08-2026,15:00,26.0,Cerah Berawan,48.0,12.2
29-08-2026,16:00,26.0,Cerah Berawan,48.0,12.2
29-08-2026,17:00,26.0,Cerah Berawan,48.0,12.2
29-08-2026,18:00,22.0,Berawan,66.0,3.6
29-08-2026,19:00,22.0,Berawan,66.0,3.6
29-08-2026,20:00,22.0,Berawan,66.0,3.6
29-08-2026,21:00,20.0,Cerah Berawan,75.0,2.2
29-08-2026,22:00,20.0,Cerah Berawan,75.0,2.2
29-08-2026,23:00,20.0,Cerah Berawan,75.0,2.2
