tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-08-2026,11:00,27.0,Cerah,50.0,1.7
26-08-2026,12:00,27.0,Cerah,50.0,1.7
26-08-2026,13:00,27.0,Cerah,50.0,1.7
26-08-2026,14:00,27.0,Cerah,50.0,1.7
26-08-2026,15:00,27.0,Cerah,50.0,1.7
26-08-2026,16:00,24.0,Cerah,67.0,2.0
26-08-2026,17:00,24.0,Cerah,67.0,2.0
26-08-2026,18:00,24.0,Cerah,67.0,2.0
26-08-2026,19:00,21.0,Cerah,85.0,3.5
26-08-2026,20:00,21.0,Cerah,85.0,3.5
26-08-2026,21:00,21.0,Cerah,85.0,3.5
26-08-2026,22:00,20.0,Cerah,91.0,4.3
26-08-2026,23:00,20.0,Cerah,91.0,4.3
