tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-08-2026,11:00,28.0,Cerah,44.0,3.1
24-08-2026,12:00,28.0,Cerah,44.0,3.1
24-08-2026,13:00,28.0,Cerah,44.0,3.1
24-08-2026,14:00,28.0,Cerah,44.0,3.1
24-08-2026,15:00,28.0,Cerah,44.0,3.1
24-08-2026,16:00,25.0,Cerah,57.0,2.0
24-08-2026,17:00,25.0,Cerah,57.0,2.0
24-08-2026,18:00,25.0,Cerah,57.0,2.0
24-08-2026,19:00,21.0,Cerah,74.0,4.4
24-08-2026,20:00,21.0,Cerah,74.0,4.4
24-08-2026,21:00,21.0,Cerah,74.0,4.4
24-08-2026,22:00,19.0,Cerah,84.0,5.2
24-08-2026,23:00,19.0,Cerah,84.0,5.2
