tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
09-09-2026,13:00,24.0,Cerah,69.0,5.0
09-09-2026,14:00,24.0,Cerah,69.0,5.0
09-09-2026,15:00,24.0,Cerah,69.0,5.0
09-09-2026,16:00,24.0,Cerah,69.0,5.0
09-09-2026,17:00,24.0,Cerah,69.0,5.0
09-09-2026,18:00,22.0,Cerah Berawan,86.0,4.1
09-09-2026,19:00,22.0,Cerah Berawan,86.0,4.1
09-09-2026,20:00,22.0,Cerah Berawan,86.0,4.1
09-09-2026,21:00,21.0,Cerah Berawan,88.0,4.2
09-09-2026,22:00,21.0,Cerah Berawan,88.0,4.2
09-09-2026,23:00,21.0,Cerah Berawan,88.0,4.2
